"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SULT1A1",-1.2563957848351,3.11608590178872,-10.3472243517131,4.08756013044987e-23,4.2998751469344e-22,41.3354764006396
"EVI2B",-1.39730650819664,5.18449739808086,-10.3471455621356,4.09039309675402e-23,4.30053566393496e-22,41.3347902528255
"PDPN",-1.69216690411013,4.41449785541345,-10.3470281814955,4.09461726256049e-23,4.30265735300201e-22,41.333768037067
"PLXNB3",1.96093430966569,2.69576217054037,10.3379317253971,4.4354895702617e-23,4.65082543488247e-22,41.2545751656051
"ITGA11",1.88880289544295,2.98767468783914,10.33672967763,4.48259177814319e-23,4.69768873987784e-22,41.2441138167766
"LYPD1",1.80975628991463,2.13441372538746,10.3334253161679,4.61464701750436e-23,4.83348339325389e-22,41.2153604476924
"SULF1",2.03243073401021,5.05128735905703,10.3329082848374,4.63565612070057e-23,4.85027904088107e-22,41.2108619954698
"PKDCC",-1.58641469670901,3.28325960337728,-10.326008249856,4.92529090129214e-23,5.14249721739138e-22,41.1508427058811
"GALNT14",2.1582280583206,2.98302217132458,10.3260036269995,4.92549084863206e-23,5.14249721739138e-22,41.1508025036096
"SELE",-1.48267234280268,1.38168732647378,-10.3246341764686,4.98507831920475e-23,5.20192522522473e-22,41.1388937379126
"CCL24",-1.95385298548916,2.4005638269029,-10.3166312755475,5.34788681140151e-23,5.56859778338301e-22,41.0693220037977
"FAP",1.53189264084541,2.93851325433803,10.2996561892385,6.20648361801347e-23,6.44542332279642e-22,40.9218746377443
"KLF10",-1.0141423251075,5.86153264716535,-10.2987693601255,6.25492153059237e-23,6.49226900538281e-22,40.9141761246098
"MEST",1.20170898865078,5.30592344759045,10.293362745156,6.55845004150375e-23,6.80007714829599e-22,40.8672514466249
"HCK",-1.55506496140172,4.9886278575796,-10.2881734516655,6.86351466957538e-23,7.10882244294894e-22,40.822228834999
"PABPC1L",1.74450925379277,3.96485323726171,10.2731936514353,7.82541836026957e-23,8.08364058688228e-22,40.6923506985367
"CNN1",-1.57643607032431,3.66902579586663,-10.269564063573,8.07794290672679e-23,8.34008049284768e-22,40.660900953348
"ZNF217",1.12745414396704,5.28118466252878,10.2499892133587,9.58590389913709e-23,9.86043690637504e-22,40.4914200981246
"EMILIN2",-1.20172318116172,3.94334756115456,-10.2450865642032,1.00054166241631e-22,1.02757051301239e-21,40.4490073671081
"PRR11",1.5789442119215,3.32654187866429,10.2429333613106,1.01953744305342e-22,1.04597784070862e-21,40.4303844640198
"FAM216B",-2.30746745905287,1.81909823756608,-10.2396000980442,1.04965208710452e-22,1.07630728994739e-21,40.4015606190671
"MAGI1",-1.05815576625232,3.03162458732636,-10.234109775351,1.10119112474992e-22,1.12796903918055e-21,40.3540980529443
"RNASEH2A",1.11021090801389,4.84450298297202,10.2308520247976,1.1329516455817e-22,1.15928415234941e-21,40.3259438503773
"TCTE1",-1.2905002511241,0.784729778605261,-10.2227886331987,1.21552728569007e-22,1.24247529626905e-21,40.2562848190953
"VSTM4",-1.28166139527833,2.82982290688837,-10.2215883127103,1.22831996871549e-22,1.2548938894635e-21,40.2459185808877
"RHPN1",1.56028517555696,4.32950194572605,10.2155911922095,1.29426484693075e-22,1.32088159653012e-21,40.1941386803042
"DDX11",1.18953817136733,3.13029042864016,10.214173071875,1.3103653364768e-22,1.33591506311067e-21,40.1818975156274
"IDH2",1.02620206780874,7.12911277981168,10.2133502025187,1.31979867158583e-22,1.34482933604694e-21,40.1747950742875
"DNAJC22",1.75031316122003,2.17688382594043,10.2074992760652,1.38884495683206e-22,1.41297043260802e-21,40.124305301713
"LRCH2",-1.30565559097094,1.82748049911767,-10.2073158038929,1.39106710330432e-22,1.41449331156121e-21,40.122722376722
"ATAT1",1.03869213933346,3.44442804056045,10.1960883383861,1.5339818130794e-22,1.55414271690844e-21,40.0258936791252
"TMSB15A",-1.5549038390256,1.62138627112629,-10.1927558283941,1.57913997893546e-22,1.59906370764165e-21,39.9971673887875
"ABCA12",1.7276735164086,1.68671261120977,10.1883641653509,1.64067109840421e-22,1.65964774025816e-21,39.9593210996041
"MID1IP1",-1.12479375785882,5.87559207823441,-10.1875288506558,1.65264110317293e-22,1.67088955081294e-21,39.9521238366415
"THEMIS2",-1.14305182155051,4.98696354544769,-10.186034463255,1.67427218770282e-22,1.6910062390869e-21,39.9392488705256
"CPXM1",1.7539300036949,3.68106538693642,10.1857458922954,1.67848147096036e-22,1.6943801308561e-21,39.9367628241422
"REPS2",-1.13407889165296,2.66763486189264,-10.1838252606915,1.70676585491219e-22,1.72161130747887e-21,39.9202177739864
"PARD3B",-1.06485608390682,2.51725757674144,-10.1837945044629,1.70722261634832e-22,1.72161130747887e-21,39.9199528457127
"MB",2.1281821572054,2.94833928165053,10.183239396325,1.715487423743e-22,1.72905174290748e-21,39.9151713454991
"CHI3L2",-2.06065872670498,3.59165418738032,-10.1802918990773,1.76004135322184e-22,1.77212630417581e-21,39.8897856945088
"C2CD4D",1.21609433638728,1.76457801808881,10.1789233783446,1.78111622435653e-22,1.79242052237489e-21,39.8780008850163
"CELF2",-1.38305034231302,4.51558412581835,-10.1731645586324,1.87257932833064e-22,1.88252137321817e-21,39.8284216982467
"RHOV",2.46887929951043,4.31624008784367,10.170396596424,1.918184486867e-22,1.92737516987981e-21,39.8045985003853
"FBXL19",1.05266999364938,4.11269311820046,10.1699681353965,1.92534167856871e-22,1.93357048182933e-21,39.8009112386787
"WNT9A",-1.30453647599719,2.92439445787455,-10.1681723571276,1.95562853037142e-22,1.96196621542355e-21,39.7854582511843
"ADCY9",-1.24202151359724,3.75699863021493,-10.1664368211512,1.98534849668275e-22,1.99075844374312e-21,39.7705254555695
"MNX1",1.19378754560178,1.2044340065624,10.1645604024809,2.01798539469256e-22,2.02244445800046e-21,39.7543824723571
"P2RX1",-1.06852136294034,1.8997657353553,-10.1638144652291,2.03110701835936e-22,2.03454957262776e-21,39.7479656867451
"PRELP",-1.8175957226417,5.17909316267208,-10.1625860890316,2.05289988534285e-22,2.05532374044362e-21,39.7373995215657
"C7",-2.56720682176671,5.00235086830433,-10.160394452358,2.09236001287515e-22,2.09375563525418e-21,39.718549844408
"PODXL",-1.11384117940138,5.15949265954597,-10.1535777656487,2.21996850485784e-22,2.22031003847397e-21,39.6599393729785
"TNFAIP8L3",-1.15895569474513,2.69897907619922,-10.1403624055414,2.48976166877348e-22,2.48377605248537e-21,39.5463902749025
"ZNF331",-1.14650065009383,3.40911224344287,-10.139014424541,2.51904591167027e-22,2.51170513370681e-21,39.5348139126016
"NMU",2.40234430783312,2.82807306503945,10.1372006624163,2.55898904061573e-22,2.54632465607799e-21,39.5192391420474
"PLAGL1",-1.24969551463627,2.66230485249982,-10.1322483255462,2.67127990341197e-22,2.65535025261181e-21,39.4767232926562
"TBC1D4",-1.00491863806015,3.69033468429272,-10.1260487358956,2.8187654902088e-22,2.79341378839137e-21,39.4235201100695
"FHDC1",-1.16871632913849,3.57252631168287,-10.1239927721163,2.86943824168481e-22,2.84218659357942e-21,39.4058813873377
"IGFBP3",1.90476124906223,7.09651958820165,10.1226177483095,2.90383143243875e-22,2.87333457264601e-21,39.3940860396039
"SERPINH1",1.04669600358116,7.27600624703853,10.1195069387847,2.98315838850951e-22,2.94883619113538e-21,39.3674047350497
"ENTPD8",1.77244302688761,1.85941573599314,10.1191143914144,2.99332009094159e-22,2.95738205337558e-21,39.364038275072
"DNAJC12",2.61680820579269,3.77893310838548,10.1161441266448,3.07133141175901e-22,3.03292033030562e-21,39.3385684260825
"ITPKA",2.55698542218597,2.92662903452127,10.115801217095,3.08046652042939e-22,3.04040174837725e-21,39.3356283312599
"SLC17A9",1.70272340085267,3.30819598427976,10.1148691600366,3.10543297381501e-22,3.06349313547365e-21,39.3276372559457
"CES1",-2.73316485704549,5.6487694760906,-10.1125164404098,3.16935050110154e-22,3.12496677568166e-21,39.30746827974
"WDR62",1.26594079861184,1.9843116060532,10.1101044904004,3.23623229316163e-22,3.18768880876421e-21,39.2867949318072
"GPR65",-1.09529450330585,2.37226749645737,-10.1096528339628,3.24891121403046e-22,3.19856211041071e-21,39.2829240676435
"SIRPB2",-1.11452186652704,2.18159567262738,-10.1092618991613,3.25992534070307e-22,3.20778627243855e-21,39.2795737076907
"NFAM1",-1.32166546228415,3.17349315469407,-10.1041407238425,3.4076764339395e-22,3.35148328245699e-21,39.2356929232826
"ECM2",-1.27307264178369,2.92859556955161,-10.1020680316681,3.46934749085409e-22,3.40869945159332e-21,39.2179374620431
"HAS1",-1.3913223700192,0.903573874213379,-10.0876778762072,3.92914454647106e-22,3.85657302918093e-21,39.0947359201399
"CXCL16",-1.14272120194688,7.23775153105805,-10.0800779860744,4.19587459459755e-22,4.10391886752437e-21,39.0297187251416
"MTFR1",1.01858971284634,4.50114404701551,10.0767802002269,4.31713332505305e-22,4.21828914020589e-21,39.0015167374803
"TMEM164",-1.00590501193459,4.9149154373647,-10.0742887317858,4.41104386498603e-22,4.30573516010123e-21,38.9802144785939
"SIGLEC6",-1.04884766652625,1.09558106161553,-10.0695160056231,4.59663782074785e-22,4.48465369775114e-21,38.9394175418475
"SLC22A18AS",1.50178950594448,2.6061863209225,10.0675449845724,4.67552542462146e-22,4.55933861781961e-21,38.922573324389
"LAMB2",-1.03254414622971,6.33396338042871,-10.066791002251,4.70605653968184e-22,4.58681762585782e-21,38.9161304491072
"FUT8",1.15563147391596,4.63526924981783,10.0634925381213,4.84196400099444e-22,4.71221676204564e-21,38.8879486112669
"NUP155",1.05196002990031,4.054107670153,10.0591979861296,5.0247645320305e-22,4.88524340319994e-21,38.8512659334536
"GRAMD2A",-1.61824697532799,3.56183320723151,-10.0583937860124,5.0597492684734e-22,4.91680567927438e-21,38.8443979308202
"COL13A1",-1.18136006625723,2.02839025864938,-10.0570585487047,5.11836997159716e-22,4.96634674408255e-21,38.8329956292325
"SELENOI",1.03099848870161,4.19956669639874,10.0534898070282,5.27837588750445e-22,5.11396745822153e-21,38.8025254352664
"ZP3",1.38696540888853,2.64521639834337,10.0527209650717,5.31349164750348e-22,5.14543334663656e-21,38.7959619919183
"ARHGAP30",-1.23215889505321,4.57733211540731,-10.0525220721351,5.32261347168517e-22,5.15170871157697e-21,38.7942641415141
"CXCL2",-2.12167142573578,5.75103560348648,-10.0511412110887,5.38637369706405e-22,5.21083562568652e-21,38.7824770624057
"EHD2",-1.44631038007071,6.82420631930237,-10.0425800212718,5.79894181188135e-22,5.60717710248498e-21,38.7094236993245
"ETV5",-1.23938551854271,4.7112051882138,-10.0414965005266,5.8533436521577e-22,5.65697528483804e-21,38.7001810266781
"CCN1",-1.70351649974829,7.61253036973033,-10.0414174889034,5.85733044933482e-22,5.65802455440203e-21,38.6995070672579
"CABLES2",1.03210386024331,3.66142003733861,10.0407506642565,5.89108482137062e-22,5.68781323124709e-21,38.6938192828035
"DAB2",-1.23370545210841,4.76662829949685,-10.0343444502437,6.22535872236729e-22,5.99867446454196e-21,38.6391899448021
"GAB2",-1.11003577430154,4.39265966205611,-10.0292222901866,6.50611370445285e-22,6.26301755073761e-21,38.5955279951535
"C9orf24",-2.36189055270966,2.21879973127122,-10.0280750391444,6.5706985190549e-22,6.31895134206744e-21,38.5857508184608
"SEC14L4",-1.67009943589199,2.32547931642953,-10.0255860726906,6.71301057932168e-22,6.44945050879363e-21,38.5645418798798
"HPGDS",-1.6033399060928,2.61992598142902,-10.0248937636906,6.75313557183243e-22,6.4848056650639e-21,38.5586432433061
"CPA3",-2.23240964579726,4.8803537425257,-10.020804253255,6.99505704153902e-22,6.70720734912171e-21,38.5238054642684
"DHCR24",-1.15691440928882,8.78520874164528,-10.0185385066098,7.13277209724064e-22,6.83253704383518e-21,38.5045082749473
"SCARF1",-1.24260288574225,3.57946590109546,-10.0145413217515,7.38231596991217e-22,7.05771119417632e-21,38.4704720124519
"RPL39L",1.80053498348396,4.79123989865625,10.0100434324478,7.67348732774531e-22,7.32530706573748e-21,38.4321836013571
"TSPAN6",1.02982559166219,5.33922832868048,10.0048800496589,8.02180825545947e-22,7.64659464351056e-21,38.3882450207207
"PLEKHH2",-1.37967820229084,2.7574779766021,-10.0015867196999,8.25212232037955e-22,7.85845418038878e-21,38.3602282368092
"IL1A",-1.50384557642537,1.36746509375699,-9.98098019297522,9.84970319653666e-22,9.36610245938832e-21,38.1850727933507
"CD300E",-1.29459559498271,1.95879243463213,-9.98040926046753,9.89808194145674e-22,9.40751910839331e-21,38.1802234785286
"SRD5A1",1.14139527566923,3.35741074753994,9.97919665859186,1.00016167964631e-21,9.50129237123328e-21,38.1699246793444
"ARMCX1",-1.14844091974193,4.14007646774803,-9.97606604241985,1.02739101092706e-21,9.75521270015114e-21,38.1433399776181
"ADAM12",1.76681071491953,2.58539993503192,9.97395693979573,1.04614878634408e-21,9.92365748057813e-21,38.1254331126466
"SMPDL3B",1.55376096580325,5.75189357797188,9.97371138716303,1.04835462389251e-21,9.93974731637122e-21,38.1233484757279
"ARHGEF10",-1.02276125522802,3.24261519145456,-9.96581808462166,1.12177303537933e-21,1.06203589849529e-20,38.0563569265325
"AUNIP",1.18884584015926,1.83732903307427,9.96042906220697,1.17480561100349e-21,1.11116555923381e-20,38.0106409693713
"MICALL2",1.26094046310458,3.93993950528016,9.95924451897667,1.18679186718981e-21,1.12141481520363e-20,38.0005946270964
"ALPP",-1.69941337157644,1.2400103153024,-9.95907351597801,1.18853221788993e-21,1.1225154404604e-20,37.9991443867162
"CABCOCO1",-1.75107856297865,1.89169757820761,-9.95588424340592,1.22145829635238e-21,1.15305426688095e-20,37.9721000483293
"CCDC34",1.1201530789439,3.22651524494996,9.9510520828343,1.2730772565124e-21,1.19946018037495e-20,37.9311359896469
"DIPK2A",-1.01500266493271,3.66444041108076,-9.95082136766501,1.275595249659e-21,1.20125225273295e-20,37.9291804796755
"SALL4",1.1465219426875,1.27729735367717,9.94769504277242,1.31020653202674e-21,1.23325086844197e-20,37.9026853270117
"TNFRSF25",1.47199589439725,3.21397097071043,9.94317414699031,1.3619107119725e-21,1.27944819921001e-20,37.8643817537363
"ANXA8",-1.46651907296336,0.947161049084954,-9.94257840710672,1.36887322998605e-21,1.2853699857688e-20,37.8593352244412
"GUCA2A",-1.32494391045755,0.696770071432964,-9.93640720120506,1.44310730743606e-21,1.35247101474894e-20,37.8070712960361
"HLF",-1.97658904840516,2.92042777311804,-9.93609052067013,1.44702259010438e-21,1.35483828971703e-20,37.8043899459533
"ARHGAP25",-1.00580843421603,3.56650781289691,-9.93371461783848,1.47673510310698e-21,1.38199446813318e-20,37.7842749772471
"HCAR2",-1.87722498122506,2.99973408778029,-9.93304223385626,1.48525311136229e-21,1.38929934920377e-20,37.7785830270271
"SLC26A6",1.04765819344417,3.20852905567185,9.91844708051758,1.68264352943797e-21,1.57092373167203e-20,37.6550972275574
"LRRC20",1.05133198092888,4.56279578365068,9.91812925977199,1.68721946113697e-21,1.5744421603136e-20,37.6524096534967
"C15orf48",2.35445368928142,5.86908144771757,9.9155201706659,1.72525429660964e-21,1.60839553282877e-20,37.6303488210078
"C1orf21",-1.28352579102142,3.50489228391777,-9.91174961718288,1.78172802364555e-21,1.65866547232263e-20,37.5984746055955
"RASGRP2",-1.16670650894589,2.12360511454782,-9.90962448564561,1.81436131918773e-21,1.68823896985297e-20,37.5805136657022
"CFAP58",-1.06809848351155,0.882986465896949,-9.90545529529145,1.88011506912136e-21,1.74775425133812e-20,37.545284886397
"ATF3",-1.74149744140723,5.04407735368024,-9.90539139724539,1.88114100084299e-21,1.74787484227922e-20,37.5447450428222
"FCER1G",-1.4163175196366,7.26059279124425,-9.90513283749392,1.88529804673429e-21,1.75090322883137e-20,37.5425606220944
"FAM184A",-1.3941537032008,2.31287577045462,-9.90383334668777,1.90632924636516e-21,1.76959254125939e-20,37.5315825909606
"NQO1",2.25350322652446,7.03204209518728,9.90012677467009,1.96760413717496e-21,1.82473530610191e-20,37.5002752511298
"ACY3",1.70160494470848,2.61914609188237,9.89637382424704,2.03163580810825e-21,1.88232746629621e-20,37.4685846135783
"VASH1",-1.06038361099317,3.6722726812991,-9.89246425087293,2.10053810719945e-21,1.94339633324055e-20,37.4355804509194
"COL5A2",1.76545099003694,5.81992165687751,9.89021465440366,2.14123031442151e-21,1.97729236847361e-20,37.4165937973654
"SBK1",1.83254928093925,3.74052832005195,9.8893758356732,2.15660273095422e-21,1.98944926310903e-20,37.4095149264262
"NHLRC4",-1.21027484776428,1.71944220622786,-9.88425695831046,2.25281338453147e-21,2.075418962613e-20,37.3663254338861
"MAL",-1.68305479039355,3.29841007780285,-9.87673812078459,2.40190054809296e-21,2.20859341770189e-20,37.3029154401369
"CXCL12",-1.52644284527541,4.1149944416905,-9.86995614716017,2.5447488357229e-21,2.33664013856421e-20,37.2457490661607
"RUNX2",1.11356313696551,2.75015648532255,9.86412816259383,2.67421338188709e-21,2.45205376525359e-20,37.1966462323222
"LAGE3",1.03706921833785,5.95682926658616,9.85656986921721,2.85188873417296e-21,2.61251225845821e-20,37.1329955308498
"KLHL17",1.11012186680418,3.03864497734791,9.85006211996274,3.01421553543106e-21,2.75991763321652e-20,37.0782194833455
"KLF15",-1.7152487878176,2.88227679710097,-9.84408051028582,3.17148481408055e-21,2.9025559985459e-20,37.0278946009
"TMEM178A",-1.45670896408258,1.92770191507369,-9.84186655470844,3.23173526389545e-21,2.95631017128297e-20,37.0092734975058
"NCF1",-1.16708670783258,2.35698162997382,-9.83957664611441,3.29524700893283e-21,3.01299589382171e-20,36.9900166953539
"STARD4",-1.01730940134815,3.50222766218055,-9.83861022537195,3.32242118241965e-21,3.03641894661342e-20,36.9818906117806
"KCNJ15",-2.10843317416985,3.5349983047686,-9.83658712314582,3.38002917297586e-21,3.08762102859711e-20,36.9648813269525
"SDC2",-1.31912956669081,4.95537744968691,-9.83581771851452,3.40219709263017e-21,3.10641619370628e-20,36.9584131888965
"TBC1D2",-1.24735592340094,5.38870482561324,-9.82598372194364,3.69855726348719e-21,3.37227500279526e-20,36.8757735637643
"C1orf158",-1.14159573139602,0.614135754943157,-9.82283934968951,3.79861371074414e-21,3.46026918265497e-20,36.8493623331973
"NSMF",1.04620231969209,4.91024161934949,9.8154281388274,4.04518976860363e-21,3.67801100499191e-20,36.7871354467777
"LSR",1.18845703029179,7.75756701858358,9.81063874007144,4.21291293109362e-21,3.82338021847924e-20,36.7469398847773
"EPB41L5",-1.02837410810145,4.1417404526293,-9.80963447109719,4.24894722801181e-21,3.85249734020987e-20,36.7385132143681
"ESRP1",1.00786099676256,6.05604473215161,9.80731062249931,4.33350567865494e-21,3.92551608224836e-20,36.7190165008331
"PAQR4",1.1757487086368,3.98149603070149,9.80171722458139,4.54393815734783e-21,4.10850374978001e-20,36.6721022672539
"WFDC3",2.09862890609485,2.77745749331981,9.79587009360987,4.7747531042851e-21,4.31320100939659e-20,36.6230802212839
"FBXO41",1.16362251783122,2.46799387528022,9.79404623436803,4.84910105345403e-21,4.37833415951453e-20,36.60779333828
"ZDHHC9",1.17066891896247,6.62035142183615,9.79387633853387,4.85608487579081e-21,4.38261098253346e-20,36.6063694402332
"SH2B3",-1.00097681503091,4.38543314220748,-9.79169632192405,4.9465877849687e-21,4.46222486448865e-20,36.5881002676101
"KCNAB2",-1.07285152922895,3.62014707714456,-9.77275539300352,5.80670966471714e-21,5.21881375995292e-20,36.4294917041308
"CYP2F1",-1.37123011298321,0.78995359702127,-9.77226785439449,5.83070415643495e-21,5.23555355262204e-20,36.4254120161841
